match_id,tournament_event_id,match_num,date,surface,indoor,round,best_of,winner_id,winner_country_id,winner_seed,winner_entry,winner_rank,winner_rank_points,winner_elo_rating,winner_next_elo_rating,winner_age,winner_height,loser_id,loser_country_id,loser_seed,loser_entry,loser_rank,loser_rank_points,loser_elo_rating,loser_next_elo_rating,loser_age,loser_height,score,outcome,w_sets,l_sets,w_games,l_games,w_tbs,l_tbs,has_stats,match_id,set,minutes,w_ace,w_df,w_sv_pt,w_1st_in,w_1st_won,w_2nd_won,w_sv_gms,w_bp_sv,w_bp_fc,l_ace,l_df,l_sv_pt,l_1st_in,l_1st_won,l_2nd_won,l_sv_gms,l_bp_sv,l_bp_fc
147387,3552,31,2010-02-22,H,f,F,3,4920,SRB,2,,2,8310,,,22.757015,188,4022,RUS,7,,15,1975,,,27.663244,183,7-5 5-7 6-3,,2,1,18,15,0,0,t,147387,0,202,5,12,107,56,40,21,17,6,12,1,2,108,72,39,17,16,4,11
173491,4163,164,2019-01-14,H,f,R64,5,4920,SRB,1,,1,9135,,,31.649555,188,4541,FRA,,WC,177,290,,,33.74401,188,6-3 7-5 6-4,,3,0,19,12,0,0,t,173491,0,124,12,1,87,61,45,18,16,3,5,10,1,92,50,36,19,15,4,9
154278,3708,1,2012-05-27,C,f,R128,5,4920,SRB,1,,1,11800,,,25.01848,188,3808,ITA,,,97,558,,,30.872005,188,7-6(3) 6-3 6-1,,3,0,18,10,1,0,t,154278,0,124,6,0,79,61,50,12,14,0,0,4,0,106,79,47,13,14,11,15
142611,3449,17,2008-06-23,G,f,R128,5,4920,SRB,3,,3,5360,,,21.089664,188,3582,GER,,,91,478,,,27.978098,193,7-5 2-6 6-3 6-0,,3,1,21,14,0,0,t,142611,0,127,13,5,94,67,53,15,18,3,5,10,7,113,75,54,12,17,11,16
144290,3484,28,2009-11-08,H,f,R32,3,4920,SRB,3,,3,8300,,,22.469542,188,4337,ARG,,,30,1150,,,25.615332,185,6-3 7-5,,2,0,13,8,0,0,t,144290,0,92,4,5,63,40,25,13,11,5,8,2,1,60,39,22,9,10,7,12
155499,3733,25,2012-10-01,H,f,QF,3,4920,SRB,1,,2,10470,,,25.36345,188,3781,AUT,,,37,997,,,31.362082,183,6-1 6-2,,2,0,12,3,0,0,t,155499,0,54,12,3,43,30,24,9,8,2,2,3,0,44,24,14,7,7,0,4
138450,3353,28,2007-02-19,H,f,QF,3,4920,SRB,5,,14,1625,,,19.748117,188,3990,ESP,2,,7,2555,,,24.804928,180,4-6 6-4 7-5,,2,1,17,15,0,0,t,138450,0,146,4,2,93,65,49,11,16,2,5,6,0,94,54,38,20,16,6,10
159439,3830,17,2014-02-24,H,f,R16,3,4920,SRB,1,,2,10580,,,26.762491,188,5131,ESP,,,51,885,,,25.864477,183,6-1 6-3,,2,0,12,4,0,0,t,159439,0,58,4,2,47,34,26,6,8,1,2,0,1,46,31,13,8,8,3,8
152009,3654,41,2011-08-08,H,f,R16,3,4920,SRB,1,,1,12860,,,24.213552,188,5220,CRO,,,29,1295,,,22.858316,198,7-5 6-2,,2,0,13,7,0,0,t,152009,0,95,1,1,66,48,37,9,10,3,3,6,4,57,34,21,14,10,4,7
135884,3298,9,2006-06-19,G,f,R32,3,4920,SRB,8,,40,827,,,19.077345,188,2565,GER,,,89,455,,,31.219713,188,6-7(9) 7-6(4) 7-6(4),,2,1,18,18,2,1,t,135884,0,182,10,9,121,68,59,28,18,2,3,18,12,126,77,61,28,18,2,3
174402,4186,299,2019-05-13,C,f,SF,3,4920,SRB,1,,1,12115,,,31.975359,188,6029,ARG,,,24,1440,,,26.73785,170,6-3 6-7(2) 6-3,,2,1,18,12,0,1,t,174402,0,151,2,1,99,65,45,21,16,2,4,0,2,80,50,33,19,14,1,5
147925,3562,48,2010-04-25,C,f,R16,3,4920,SRB,2,,2,7390,,,22.9295,188,5057,BRA,,,28,1402,,,22.321697,188,6-4 6-4,,2,0,12,8,0,0,t,147925,0,87,1,3,49,28,22,12,10,1,3,5,6,61,41,24,7,10,5,9
155118,3726,54,2012-08-12,H,f,SF,3,4920,SRB,2,,2,11270,,,25.229296,188,5216,ARG,6,,9,3305,,,23.887749,198,6-3 6-2,,2,0,12,5,0,0,t,155118,0,88,6,1,61,39,28,14,9,6,6,3,2,48,28,17,9,8,3,6
