"(0.56, 0.58)","{'Match Score': [0.100605, 0.161443, 0.172714, 0.153051, 0.213548, 0.19864]}"
"(0.56, 0.6)","{'Match Score': [0.080419, 0.137121, 0.155869, 0.183602, 0.237748, 0.205242]}"
"(0.56, 0.62)","{'Match Score': [0.064278, 0.115588, 0.138573, 0.215377, 0.258825, 0.207359]}"
"(0.56, 0.64)","{'Match Score': [0.05173, 0.097366, 0.122174, 0.246958, 0.276053, 0.205718]}"
"(0.56, 0.66)","{'Match Score': [0.042189, 0.082507, 0.107568, 0.277009, 0.289301, 0.201425]}"
"(0.56, 0.68)","{'Match Score': [0.03505, 0.070739, 0.095177, 0.304464, 0.298919, 0.195651]}"
"(0.56, 0.7)","{'Match Score': [0.029767, 0.061626, 0.085054, 0.328626, 0.305541, 0.189386]}"
"(0.56, 0.72)","{'Match Score': [0.025885, 0.054685, 0.077016, 0.34919, 0.309886, 0.183337]}"
"(0.56, 0.74)","{'Match Score': [0.023045, 0.049461, 0.070771, 0.366184, 0.312616, 0.177923]}"
"(0.56, 0.76)","{'Match Score': [0.020971, 0.045563, 0.065997, 0.379874, 0.314267, 0.173327]}"
"(0.56, 0.78)","{'Match Score': [0.019459, 0.042675, 0.062394, 0.390662, 0.315232, 0.169577]}"
"(0.56, 0.8)","{'Match Score': [0.018359, 0.040547, 0.059701, 0.399006, 0.315779, 0.166608]}"
"(0.58, 0.4)","{'Match Score': [0.378373, 0.31411, 0.17384, 0.021189, 0.045978, 0.06651]}"
"(0.58, 0.42)","{'Match Score': [0.36111, 0.311881, 0.179575, 0.023861, 0.050974, 0.072599]}"
"(0.58, 0.44)","{'Match Score': [0.339456, 0.307974, 0.186275, 0.027658, 0.057882, 0.080755]}"
"(0.58, 0.46)","{'Match Score': [0.313468, 0.301584, 0.193433, 0.032982, 0.067215, 0.091318]}"
"(0.58, 0.48)","{'Match Score': [0.283707, 0.29186, 0.200165, 0.040323, 0.079487, 0.10446]}"
"(0.58, 0.5)","{'Match Score': [0.251245, 0.278125, 0.205254, 0.050242, 0.095108, 0.120027]}"
"(0.58, 0.52)","{'Match Score': [0.21756, 0.260131, 0.207356, 0.063311, 0.114233, 0.137409]}"
"(0.58, 0.54)","{'Match Score': [0.184309, 0.238261, 0.205337, 0.080012, 0.136602, 0.155478]}"
"(0.58, 0.56)","{'Match Score': [0.153051, 0.213548, 0.19864, 0.100605, 0.161443, 0.172714]}"
"(0.58, 0.58)","{'Match Score': [0.125, 0.1875, 0.1875, 0.125, 0.1875, 0.1875]}"
"(0.58, 0.6)","{'Match Score': [0.100884, 0.161761, 0.172915, 0.152681, 0.21323, 0.198527]}"
"(0.58, 0.62)","{'Match Score': [0.080929, 0.13777, 0.156356, 0.18272, 0.237106, 0.20512]}"
"(0.58, 0.64)","{'Match Score': [0.064947, 0.116522, 0.139369, 0.213887, 0.257924, 0.207352]}"
"(0.58, 0.66)","{'Match Score': [0.052483, 0.098499, 0.123242, 0.244841, 0.275008, 0.205927]}"
"(0.58, 0.68)","{'Match Score': [0.042959, 0.083741, 0.108825, 0.274334, 0.28824, 0.2019]}"
