match_id,tournament_event_id,match_num,date,surface,indoor,round,best_of,winner_id,winner_country_id,winner_seed,winner_entry,winner_rank,winner_rank_points,winner_elo_rating,winner_next_elo_rating,winner_age,winner_height,loser_id,loser_country_id,loser_seed,loser_entry,loser_rank,loser_rank_points,loser_elo_rating,loser_next_elo_rating,loser_age,loser_height,score,outcome,w_sets,l_sets,w_games,l_games,w_tbs,l_tbs,has_stats,match_id,set,minutes,w_ace,w_df,w_sv_pt,w_1st_in,w_1st_won,w_2nd_won,w_sv_gms,w_bp_sv,w_bp_fc,l_ace,l_df,l_sv_pt,l_1st_in,l_1st_won,l_2nd_won,l_sv_gms,l_bp_sv,l_bp_fc
170688,4093,704,43133,C,f,RR,3,11769,CHI,0,0,95,557,0,0,22.302532,0,5919,ECU,0,0,281,176,0,0,25.932922,0,6-4 7-6(6),0,2,0,12,10,1,0,t,170688,0,83,7,2,62,33,28,22,11,0,0,2,2,63,37,31,14,11,0,1
171118,4107,279,43157,C,t,R32,3,6030,ARG,0,0,96,595,0,0,25.530458,0,3607,DOM,0,0,149,357,0,0,37.568787,173,7-6(5) 6-3,0,2,0,12,9,1,0,t,171118,0,111,2,4,85,41,30,22,11,4,6,2,2,71,44,30,11,10,4,7
171545,4113,286,43213,C,f,R16,3,5763,BUL,2,0,5,4950,0,0,26.937714,188,4291,TUN,0,0,88,673,0,0,34.25599,185,7-5 3-6 7-6(8),0,2,1,16,17,1,0,t,171545,0,169,7,7,102,65,46,20,17,3,7,2,0,115,65,45,27,16,10,13
171412,4110,286,43199,C,f,R16,3,5539,ARG,0,0,63,830,0,0,27.895962,185,5016,USA,2,0,14,2265,0,0,30.505133,198,2-6 7-6(4) 7-6(3),0,2,1,14,18,2,0,t,171412,0,156,7,7,115,57,46,28,16,4,7,11,9,119,57,45,32,16,7,8
171624,4116,283,43220,C,f,R32,3,6315,BRA,0,Q,131,434,0,0,23.915127,183,5577,AUT,0,0,115,490,0,0,27.7974,0,6-2 3-6 6-1,0,2,1,15,9,0,0,t,171624,0,102,3,1,74,47,33,10,12,1,4,2,5,67,42,27,8,12,4,10
171604,4115,291,43220,C,f,R16,3,6364,GBR,3,0,23,1732,0,0,23.307323,188,45105,AUS,0,WC,111,497,0,0,19.19781,183,6-2 7-5,0,2,0,13,7,0,0,t,171604,0,97,4,0,67,39,27,15,10,7,9,4,1,60,36,22,9,10,3,8
171628,4116,288,43220,C,f,R16,3,6107,JPN,0,0,114,491,0,0,25.253935,0,5370,SLO,4,0,63,850,0,0,28.783026,181,6-2 6-2,0,2,0,12,4,0,0,t,171628,0,80,0,1,46,31,25,9,8,2,2,1,1,56,34,21,7,8,4,8
171131,4107,294,43157,C,t,QF,3,4921,ITA,2,0,20,1985,0,0,30.762491,178,4198,ESP,0,0,67,780,0,0,34.732376,188,6-4 6-2,0,2,0,12,6,0,0,t,171131,0,69,3,2,55,32,25,13,9,2,2,4,6,52,31,23,7,9,1,4
171471,4112,256,43206,C,f,R64,3,3852,ESP,0,0,30,1420,0,0,36.569473,188,5324,FRA,0,0,48,1020,0,0,28.939083,196,5-7 7-6(5) 6-4,0,2,1,17,17,1,0,t,171471,0,139,6,5,120,67,50,23,17,7,11,11,5,102,57,42,25,17,3,7
171123,4107,286,43157,C,t,R16,3,4921,ITA,2,0,20,1985,0,0,30.762491,178,6235,POR,0,Q,194,279,0,0,24.39425,0,7-5 6-1,0,2,0,13,6,0,0,t,171123,0,68,0,2,49,33,26,9,9,1,2,1,1,61,44,25,6,10,8,13
