0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
174290,4182,272,22/04/2019,C,FALSE,R32,3,5922,SRB,,Q,105,576,,,27.14853,185,4311,ITA,,,62,865,,,35.164955,190,6-2 6-7(3) 7-5,,2,1,19,13,0,1,TRUE,174290,0,159,6,4,109,70,48,22,16,7,9,7,4,118,63,41,22,16,8,13
172939,4146,273,24/09/2018,H,FALSE,R32,3,5070,ESP,,,52,950,,,30.685831,188,4311,ITA,8,,46,1021,,,34.590008,190,6-7(5) 7-6(7) 6-3,,2,1,18,15,1,1,TRUE,172939,0,173,10,3,104,62,48,25,16,5,7,5,4,119,75,54,25,17,9,13
168912,4050,284,22/05/2017,C,FALSE,R32,3,4296,BRA,,,78,670,,,33.29774,178,5303,POR,,,57,830,,,28.145105,185,6-4 7-6(5),,2,0,12,10,1,0,TRUE,168912,0,120,7,3,95,54,32,22,11,9,12,1,1,79,54,29,13,11,4,8
162966,3911,16,17/05/2015,C,FALSE,R16,3,5303,POR,6,,50,903,,,26.132786,185,3781,AUT,,,104,505,,,33.98768,183,6-4 6-4,,2,0,12,8,0,0,TRUE,162966,0,81,1,1,58,37,24,13,10,1,3,3,2,61,34,18,14,10,4,8
165355,3968,258,7/03/2016,H,FALSE,R64,3,5630,ARG,,,53,855,,,25.420944,190,5303,POR,32,,37,1146,,,26.937714,185,7-6(6) 6-4,,2,0,12,10,1,0,TRUE,165355,0,100,3,1,66,35,27,21,11,1,2,3,2,76,45,33,15,11,5,7
174659,4190,276,10/06/2019,G,FALSE,R32,3,5718,FRA,,,45,1008,,,28.229979,188,5044,AUS,,,66,786,,,31.537304,188,6-4 7-5,,2,0,13,9,0,0,TRUE,174659,0,82,13,5,65,43,35,9,11,2,4,5,5,69,45,32,7,11,7,11
161761,3882,4,12/01/2015,H,FALSE,R32,3,5166,FRA,,,44,913,,,26.537987,183,5630,ARG,,,57,775,,,24.271048,190,6-1 6-1,,2,0,12,2,0,0,TRUE,161761,0,53,3,1,37,23,17,8,7,0,1,2,1,40,24,8,5,7,3,9
168580,4041,300,10/04/2017,C,FALSE,F,3,6418,CRO,,,79,675,,,20.402464,188,4259,GER,3,,32,1270,,,33.483913,178,5-7 7-6(3) 7-5,,2,1,18,18,1,0,TRUE,168580,0,158,10,2,118,72,47,28,18,6,9,13,2,110,68,51,21,18,5,8
172994,4147,300,1/10/2018,H,FALSE,F,3,5918,GEO,,,34,1257,,,26.603697,185,5216,ARG,1,,4,5980,,,30.020535,198,6-4 6-4,,2,0,12,8,0,0,TRUE,172994,0,99,3,5,75,45,33,17,10,7,7,11,0,65,41,31,9,10,6,8
163769,3928,18,3/08/2015,H,FALSE,R32,3,5564,LTU,,,86,586,,,25.117043,175,4654,URU,14,,30,1170,,,29.585217,180,6-3 6-3,,2,0,12,6,0,0,TRUE,163769,0,,3,0,48,31,23,14,9,0,0,4,1,53,38,26,6,9,5,8
171438,4111,281,9/04/2018,C,FALSE,R32,3,4466,ALG,,WC,617,43,,,33.295002,185,4259,GER,3,,34,1380,,,34.48049,178,2-6 6-0 7-6(3),,2,1,14,12,1,0,TRUE,171438,0,95,2,3,85,55,38,16,13,3,6,2,1,73,49,31,14,13,3,7
167589,4019,275,2/01/2017,H,FALSE,R32,3,4269,ESP,,,42,1035,,,33.13347,188,5565,CAN,,Q,133,456,,,26.529774,193,7-5 6-0,,2,0,13,5,0,0,TRUE,167589,0,75,0,1,52,36,25,11,9,0,1,5,1,55,29,19,8,9,3,8
170791,4095,11001,3/02/2018,H,FALSE,RR,3,6161,VEN,,,838,19,,,24.755648,,8725,GUA,,,860,17,,,25.062286,,7-6(4) 7-6(4),,2,0,12,12,2,0,TRUE,170791,0,129,2,1,93,50,35,20,12,7,10,5,4,72,44,30,16,12,1,4
167336,4010,289,17/10/2016,H,FALSE,R16,3,5515,GER,,,98,624,,,26.480494,193,4467,FRA,5,,25,1585,,,31.805613,183,6-4 6-4,,2,0,12,8,0,0,TRUE,167336,0,75,2,2,53,21,16,15,10,0,3,3,4,65,35,21,12,10,6,11
