match_id,match_num,date,surface,indoor,round,best_of,winner_id,loser_id,score,outcome,w_sets,l_sets,player_id,first_name,last_name,player_id,first_name,last_name
176743,281,24/08/2020,H,f,R32,3,6407,6204,6-4 6-4,,2,0,6407,Daniil,Medvedev,6204,Marcos,Giron
176762,259,24/08/2020,H,f,R64,3,26006,44524,6-1 6-3,,2,0,26006,Taylor Harry,Fritz,44524,Lloyd George Muirhead,Harris
176763,258,24/08/2020,H,f,R64,3,5370,6412,6-4 6-7(8) 6-0,,2,1,5370,Aljaz,Bedene,6412,Christian,Garin
176764,257,24/08/2020,H,f,R64,3,11547,22171,6-4 6-4,,2,0,11547,Karen,Khachanov,22171,Alexander,Bublik
176765,256,24/08/2020,H,f,R64,3,5793,5571,7-5 6-1,,2,0,5793,Pablo,Carreno Busta,5571,Dusan,Lajovic
176766,255,24/08/2020,H,f,R64,3,4752,45492,6-4 6-4,,2,0,4752,Richard,Gasquet,45492,Jeffrey John,Wolf
176768,251,24/08/2020,H,f,R64,3,24020,11787,6-3 6-4,,2,0,24020,Reilly,Opelka,11787,Cameron,Norrie
176769,250,24/08/2020,H,f,R64,3,6029,34553,7-6(2) 6-3,,2,0,6029,Diego Sebastian,Schwartzman,34553,Casper,Ruud
176770,249,24/08/2020,H,f,R64,3,4544,27834,7-5 6-4,,2,0,4544,John,Isner,27834,Hubert,Hurkacz
176771,248,24/08/2020,H,f,R64,3,5349,5166,4-6 6-4 7-6(2),,2,1,5349,John,Millman,5166,Adrian,Mannarino
177013,274,21/09/2020,C,f,R32,3,5856,4789,6-4 6-3,,2,0,5856,Yannick,Hanfmann,4789,Gael,Monfils
177014,273,21/09/2020,C,f,R32,3,11547,5515,7-6(5) 4-6 7-5,,2,1,11547,Karen,Khachanov,5515,Jan Lennard,Struff
177015,272,21/09/2020,C,f,R32,3,5571,5166,6-4 6-1,,2,0,5571,Dusan,Lajovic,5166,Adrian,Mannarino
177016,271,21/09/2020,C,f,R32,3,4654,26006,6-4 6-2,,2,0,4654,Pablo,Cuevas,26006,Taylor Harry,Fritz
177017,270,21/09/2020,C,f,R32,3,26577,5543,6-3 6-1,,2,0,26577,Stefanos,Tsitsipas,5543,Daniel,Evans
177149,296,12/10/2020,H,t,QF,3,45045,10580,6-3 2-6 6-3,,2,1,45045,Alejandro,Davidovich Fokina,10580,Dennis,Novak
177159,286,12/10/2020,H,t,R16,3,5131,4467,6-4 7-6(5),,2,0,5131,Roberto,Bautista Agut,4467,Gilles,Simon
177171,271,12/10/2020,H,t,R32,3,4467,5902,6-0 6-3,,2,0,4467,Gilles,Simon,5902,Marton,Fucsovics
177172,300,12/10/2020,C,f,F,3,11485,6051,7-6(3) 7-5,,2,0,11485,Laslo,Djere,6051,Marco,Cecchinato
177173,299,12/10/2020,C,f,SF,3,6051,5891,6-1 6-0,,2,0,6051,Marco,Cecchinato,5891,Danilo,Petrovic
177175,297,12/10/2020,C,f,QF,3,5891,5630,7-6(3) 6-1,,2,0,5891,Danilo,Petrovic,5630,Federico,Delbonis
177176,296,12/10/2020,C,f,QF,3,6051,5070,4-6 6-1 6-1,,2,1,6051,Marco,Cecchinato,5070,Albert,Ramos
177177,295,12/10/2020,C,f,QF,3,52132,5856,6-2 6-4,,2,0,52132,Lorenzo,Musetti,5856,Yannick,Hanfmann
177178,294,12/10/2020,C,f,QF,3,11485,6196,6-4 6-4,,2,0,11485,Laslo,Djere,6196,Jiri,Vesely
177179,293,12/10/2020,C,f,R16,3,5891,6134,6-1 6-4,,2,0,5891,Danilo,Petrovic,6134,Roberto,Carballes Baena
177180,292,12/10/2020,C,f,R16,3,5630,4664,5-7 7-6(5) 6-4,,2,1,5630,Federico,Delbonis,4664,Pablo,Andujar
177181,291,12/10/2020,C,f,R16,3,5070,44668,6-0 6-3,,2,0,5070,Albert,Ramos,44668,Corentin,Moutet
177182,290,12/10/2020,C,f,R16,3,6051,26008,7-6(1) 6-4,,2,0,6051,Marco,Cecchinato,26008,Tommy,Paul
177184,288,12/10/2020,C,f,R16,3,5856,34553,6-2 6-1,,2,0,5856,Yannick,Hanfmann,34553,Casper,Ruud
177185,287,12/10/2020,C,f,R16,3,6196,32067,6-4 3-6 6-1,,2,1,6196,Jiri,Vesely,32067,Lorenzo,Sonego
177187,284,12/10/2020,C,f,R32,3,6134,5934,7-5 6-4,,2,0,6134,Roberto,Carballes Baena,5934,Federico,Coria
177188,283,12/10/2020,C,f,R32,3,5630,4311,7-5 7-6(6),,2,0,5630,Federico,Delbonis,4311,Andreas,Seppi
177189,282,12/10/2020,C,f,R32,3,4664,6061,7-5 7-5,,2,0,4664,Pablo,Andujar,6061,Jozef,Kovalik
177218,281,12/10/2020,H,f,R32,3,11547,5888,6-4 6-4,,2,0,11547,Karen,Khachanov,5888,James,Duckworth
177219,280,12/10/2020,H,f,R32,3,6220,5801,7-5 3-6 7-5,,2,1,6220,Aslan,Karatsev,5801,Tennys,Sandgren
177221,278,12/10/2020,H,f,R32,3,5670,45492,7-6(5) 6-1,,2,0,5670,Milos,Raonic,45492,Jeffrey John,Wolf
177222,277,12/10/2020,H,f,R32,3,11787,26006,6-4 4-6 6-3,,2,1,11787,Cameron,Norrie,26006,Taylor Harry,Fritz
177223,276,12/10/2020,H,f,R32,3,44999,5055,6-3 7-6(7),,2,0,44999,Miomir,Kecmanovic,5055,Mikhail,Kukushkin
177244,286,19/10/2020,H,t,R16,3,6029,6200,6-3 6-2,,2,0,6029,Diego Sebastian,Schwartzman,6200,Oscar,Otte
177245,284,19/10/2020,H,t,R32,3,5349,4269,6-4 6-2,,2,0,5349,John,Millman,4269,Fernando,Verdasco
177246,283,19/10/2020,H,t,R32,3,44999,11548,4-6 7-6(4) 6-1,,2,1,44999,Miomir,Kecmanovic,11548,Sumit,Nagal
177248,280,19/10/2020,H,t,R32,3,4467,11415,6-3 7-5,,2,0,4467,Gilles,Simon,11415,Jordan,Thompson
177258,299,26/10/2020,H,t,SF,3,5166,45148,7-5 6-2,,2,0,5166,Adrian,Mannarino,45148,Emil,Ruusuvuori
177259,298,26/10/2020,H,t,SF,3,5349,26010,3-6 6-4 6-4,,2,1,5349,John,Millman,26010,Frances,Tiafoe
177260,297,26/10/2020,H,t,QF,3,45148,5055,6-3 6-1,,2,0,45148,Emil,Ruusuvuori,5055,Mikhail,Kukushkin
177269,288,26/10/2020,H,t,R16,3,5349,4269,6-3 6-4,,2,0,5349,John,Millman,4269,Fernando,Verdasco
177295,289,26/10/2020,H,t,R16,3,4728,5793,7-5 6-1,,2,0,4728,Kevin,Anderson,5793,Pablo,Carreno Busta
177296,288,26/10/2020,H,t,R16,3,6407,5565,4-6 6-3 6-2,,2,1,6407,Daniil,Medvedev,5565,Vasek,Pospisil
177298,286,26/10/2020,H,t,R16,3,6219,6412,6-3 6-2,,2,0,6219,Dominic,Thiem,6412,Christian,Garin
177299,285,26/10/2020,H,t,R32,3,4920,5922,7-6(6) 6-3,,2,0,4920,Novak,Djokovic,5922,Filip,Krajinovic
177300,284,26/10/2020,H,t,R32,3,6418,26006,6-4 6-4,,2,0,6418,Borna,Coric,26006,Taylor Harry,Fritz
177301,283,26/10/2020,H,t,R32,3,27834,5219,6-3 7-5,,2,0,27834,Hubert,Hurkacz,5219,Attila,Balazs
177302,282,26/10/2020,H,t,R32,3,32067,5571,6-4 6-3,,2,0,32067,Lorenzo,Sonego,5571,Dusan,Lajovic
177303,281,26/10/2020,H,t,R32,3,26577,5515,6-7(3) 6-3 6-4,,2,1,26577,Stefanos,Tsitsipas,5515,Jan Lennard,Struff
177304,280,26/10/2020,H,t,R32,3,5763,11547,7-6(6) 6-3,,2,0,5763,Grigor,Dimitrov,11547,Karen,Khachanov
177306,278,26/10/2020,H,t,R32,3,45336,33214,6-4 7-5,,2,0,45336,Jurij,Rodionov,33214,Denis,Shapovalov
177308,276,26/10/2020,H,t,R32,3,4728,10580,6-7(2) 6-4 7-6(6),,2,1,4728,Kevin,Anderson,10580,Dennis,Novak
177309,275,26/10/2020,H,t,R32,3,5565,44824,7-5 7-5,,2,0,5565,Vasek,Pospisil,44824,Felix,Auger Aliassime
177310,274,26/10/2020,H,t,R32,3,6407,5351,6-3 6-1,,2,0,6407,Daniil,Medvedev,5351,Jason,Jung
177325,290,2/11/2020,H,t,R16,3,4526,25897,1-6 6-4 6-3,,2,1,4526,Stan,Wawrinka,25897,Andrey,Rublev
177326,289,2/11/2020,H,t,R16,3,6029,45045,6-1 6-1,,2,0,6029,Diego Sebastian,Schwartzman,45045,Alejandro,Davidovich Fokina
177327,288,2/11/2020,H,t,R16,3,6407,45105,5-7 6-2 6-2,,2,1,6407,Daniil,Medvedev,45105,Alex,De Minaur
177328,287,2/11/2020,H,t,R16,3,5670,6204,7-6(1) 6-2,,2,0,5670,Milos,Raonic,6204,Marcos,Giron
177329,286,2/11/2020,H,t,R16,3,44829,5220,6-3 6-7(4) 6-3,,2,1,44829,Ugo,Humbert,5220,Marin,Cilic
177330,285,2/11/2020,H,t,R32,3,4742,3852,4-6 7-6(5) 6-4,,2,1,4742,Rafael,Nadal,3852,Feliciano,Lopez
177331,284,2/11/2020,H,t,R32,3,11415,6418,2-6 6-4 6-2,,2,1,11415,Jordan,Thompson,6418,Borna,Coric
177350,264,2/11/2020,H,t,R64,3,5515,5918,6-4 6-2,,2,0,5515,Jan Lennard,Struff,5918,Nikoloz,Basilashvili
177351,263,2/11/2020,H,t,R64,3,5601,6051,6-2 7-6(2),,2,0,5601,Norbert,Gombos,6051,Marco,Cecchinato
177352,260,2/11/2020,H,t,R64,3,44999,5349,6-4 6-2,,2,0,44999,Miomir,Kecmanovic,5349,John,Millman
177353,259,2/11/2020,H,t,R64,3,6401,4664,5-7 6-4 6-2,,2,1,6401,Yoshihito,Nishioka,4664,Pablo,Andujar
177354,258,2/11/2020,H,t,R64,3,5166,5571,7-6(5) 6-3,,2,0,5166,Adrian,Mannarino,5571,Dusan,Lajovic
177355,257,2/11/2020,H,t,R64,3,4526,5543,6-3 7-6(3),,2,0,4526,Stan,Wawrinka,5543,Daniel,Evans
177357,255,2/11/2020,H,t,R64,3,5420,27834,7-5 6-7(5) 6-4,,2,1,5420,Radu,Albot,27834,Hubert,Hurkacz
177365,243,2/11/2020,H,t,R64,3,5718,5801,2-6 6-4 7-6(4),,2,1,5718,Pierre Hugues,Herbert,5801,Tennys,Sandgren
177366,242,2/11/2020,H,t,R64,3,5670,5370,6-3 6-2,,2,0,5670,Milos,Raonic,5370,Aljaz,Bedene
177367,241,2/11/2020,H,t,R64,3,5220,44824,6-0 3-6 6-3,,2,1,5220,Marin,Cilic,44824,Felix,Auger Aliassime
177368,240,2/11/2020,H,t,R64,3,44668,6085,3-6 7-6(2) 6-3,,2,1,44668,Corentin,Moutet,6085,Salvatore,Caruso
177369,239,2/11/2020,H,t,R64,3,44829,34553,4-6 6-2 7-6(1),,2,1,44829,Ugo,Humbert,34553,Casper,Ruud
177370,300,9/11/2020,H,t,F,3,50810,5565,6-4 3-6 7-6(3),,2,1,50810,Jannik,Sinner,5565,Vasek,Pospisil
177371,299,9/11/2020,H,t,SF,3,50810,5166,6-3 7-5,,2,0,50810,Jannik,Sinner,5166,Adrian,Mannarino
177378,292,9/11/2020,H,t,R16,3,5166,6064,6-4 7-6(6),,2,0,5166,Adrian,Mannarino,6064,Egor,Gerasimov
177379,291,9/11/2020,H,t,R16,3,45105,6220,6-4 7-6(5),,2,0,45105,Alex,De Minaur,6220,Aslan,Karatsev
177380,290,9/11/2020,H,t,R16,3,50810,44591,6-3 6-4,,2,0,50810,Jannik,Sinner,44591,Marc Andrea,Huesler
177381,289,9/11/2020,H,t,R16,3,5349,4467,7-5 6-7(3) 6-2,,2,1,5349,John,Millman,4467,Gilles,Simon
177382,288,9/11/2020,H,t,R16,3,5565,5515,6-3 6-4,,2,0,5565,Vasek,Pospisil,5515,Jan Lennard,Struff
177384,286,9/11/2020,H,t,R16,3,6085,44824,6-4 6-4,,2,0,6085,Salvatore,Caruso,44824,Felix,Auger Aliassime
177399,298,16/11/2020,H,t,SF,3,6219,4920,7-5 6-7(10) 7-6(5),,2,1,6219,Dominic,Thiem,4920,Novak,Djokovic
177400,297,16/11/2020,H,t,RR,3,6407,4920,6-3 6-3,,2,0,6407,Daniil,Medvedev,4920,Novak,Djokovic
177402,295,16/11/2020,H,t,RR,3,4920,6029,6-3 6-2,,2,0,4920,Novak,Djokovic,6029,Diego Sebastian,Schwartzman
177422,1102,6/03/2020,C,f,RR,3,5902,6279,6-2 5-7 6-4,,2,1,5902,Marton,Fucsovics,6279,Kimmer,Coppejans
177423,1204,6/03/2020,C,f,RR,3,5219,6279,6-3 6-0,,2,0,5219,Attila,Balazs,6279,Kimmer,Coppejans
177426,1502,6/03/2020,H,f,RR,3,5220,6354,7-6(8) 7-6(8),,2,0,5220,Marin,Cilic,6354,Ramkumar,Ramanathan
177427,1604,6/03/2020,H,f,RR,3,5220,11548,6-0 6-1,,2,0,5220,Marin,Cilic,11548,Sumit,Nagal
177439,2804,6/03/2020,H,f,RR,3,22171,4894,7-6(4) 6-1,,2,0,22171,Alexander,Bublik,4894,Robin,Haase
177442,3104,6/03/2020,H,f,RR,3,44481,26017,3-6 7-5 6-3,,2,1,44481,Mikael,Ymer,26017,Alejandro,Tabilo
177443,3201,6/03/2020,H,f,RR,3,24020,4794,6-2 7-5,,2,0,24020,Reilly,Opelka,4794,Denis,Istomin
177445,3404,6/03/2020,H,f,RR,3,26008,4794,6-3 6-0,,2,0,26008,Tommy,Paul,4794,Denis,Istomin
178153,271,15/03/2021,H,f,R32,3,26006,5918,4-6 6-3 7-6(4),,2,1,26006,Taylor Harry,Fritz,5918,Nikoloz,Basilashvili
178154,270,15/03/2021,H,f,R32,3,25897,45148,6-4 6-4,,2,0,25897,Andrey,Rublev,45148,Emil,Ruusuvuori
177534,114,19/10/2020,H,t,R16,3,44524,26006,7-5 7-6(3),,2,0,44524,Lloyd George Muirhead,Harris,26006,Taylor Harry,Fritz
177535,115,19/10/2020,H,t,R16,3,44829,5793,5-7 6-3 6-4,,2,1,44829,Ugo,Humbert,5793,Pablo,Carreno Busta
177537,118,19/10/2020,H,t,R32,3,3852,26008,6-3 6-2,,2,0,3852,Feliciano,Lopez,26008,Tommy,Paul
177538,119,19/10/2020,H,t,R32,3,45105,4752,3-6 7-6(5) 6-3,,2,1,45105,Alex,De Minaur,4752,Richard,Gasquet
177543,125,19/10/2020,H,t,R32,3,5543,6085,6-2 3-6 6-3,,2,1,5543,Daniel,Evans,6085,Salvatore,Caruso
177545,128,19/10/2020,H,t,R32,3,26006,24020,7-6(5) 6-1,,2,0,26006,Taylor Harry,Fritz,24020,Reilly,Opelka
177546,129,19/10/2020,H,t,R32,3,44524,44668,7-5 6-2,,2,0,44524,Lloyd George Muirhead,Harris,44668,Corentin,Moutet
177547,130,19/10/2020,H,t,R32,3,44829,6279,6-4 6-3,,2,0,44829,Ugo,Humbert,6279,Kimmer,Coppejans
178248,204,22/03/2021,H,f,R128,3,6020,6085,6-3 6-4,,2,0,6020,Yasutaka,Uchiyama,6085,Salvatore,Caruso
178249,203,22/03/2021,H,f,R128,3,44999,6267,7-5 6-7(5) 6-1,,2,1,44999,Miomir,Kecmanovic,6267,Liam,Broady
177576,299,5/01/2021,H,f,SF,3,22171,4868,6-4 6-7(4) 6-3,,2,1,22171,Alexander,Bublik,4868,Jeremy,Chardy
177577,298,5/01/2021,H,f,SF,3,45105,5663,6-4 3-6 6-2,,2,1,45105,Alex,De Minaur,5663,David,Goffin
177578,297,5/01/2021,H,f,QF,3,22171,26413,7-6(6) 6-4,,2,0,22171,Alexander,Bublik,26413,Matteo,Berrettini
177579,296,5/01/2021,H,f,QF,3,4868,5515,4-6 6-2 7-6(8),,2,1,4868,Jeremy,Chardy,5515,Jan Lennard,Struff
177580,295,5/01/2021,H,f,QF,3,45105,5918,6-2 6-4,,2,0,45105,Alex,De Minaur,5918,Nikoloz,Basilashvili
177581,294,5/01/2021,H,f,QF,3,5663,5868,6-3 6-2,,2,0,5663,David,Goffin,5868,Stefano,Travaglia
177584,291,5/01/2021,H,f,R16,3,4868,4921,7-6(4) 6-7(1) 7-6(5),,2,1,4868,Jeremy,Chardy,4921,Fabio,Fognini
177620,286,1/02/2021,H,f,R16,3,11547,4728,6-3 7-6(5),,2,0,11547,Karen,Khachanov,4728,Kevin,Anderson
177621,285,1/02/2021,H,f,R32,3,52602,5663,6-3 6-3,,2,0,52602,Carlos,Alcaraz Garfia,5663,David,Goffin
177627,279,1/02/2021,H,f,R32,3,5868,5016,6-7(7) 6-3 6-4,,2,1,5868,Stefano,Travaglia,5016,Sam,Querrey
177628,278,1/02/2021,H,f,R32,3,22171,6317,7-6(2) 6-7(6) 6-4,,2,1,22171,Alexander,Bublik,6317,Christopher,Oconnell
177629,277,1/02/2021,H,f,R32,3,44999,26754,6-3 6-4,,2,0,44999,Miomir,Kecmanovic,26754,Soon Woo,Kwon
177630,276,1/02/2021,H,f,R32,3,6085,5801,6-4 6-7(2) 6-1,,2,1,6085,Salvatore,Caruso,5801,Tennys,Sandgren
177632,274,1/02/2021,H,f,R32,3,50810,26648,6-2 6-4,,2,0,50810,Jannik,Sinner,26648,Aleksandar,Vukic
177646,257,1/02/2021,H,f,R64,3,5016,5953,4-6 7-6(5) 6-0,,2,1,5016,Sam,Querrey,5953,Henri,Laaksonen
177647,256,1/02/2021,H,f,R64,3,5868,6134,2-6 7-5 7-6(2),,2,1,5868,Stefano,Travaglia,6134,Roberto,Carballes Baena
178448,299,26/04/2021,C,f,SF,3,5070,45045,6-1 6-4,,2,0,5070,Albert,Ramos,45045,Alejandro,Davidovich Fokina
178449,298,26/04/2021,C,f,SF,3,11787,5220,7-6(5) 7-5,,2,0,11787,Cameron,Norrie,5220,Marin,Cilic
178450,297,26/04/2021,C,f,QF,3,5070,44668,6-4 6-3,,2,0,5070,Albert,Ramos,44668,Corentin,Moutet
178451,296,26/04/2021,C,f,QF,3,45045,44829,6-4 6-4,,2,0,45045,Alejandro,Davidovich Fokina,44829,Ugo,Humbert
177673,288,1/02/2021,H,f,R16,3,44824,6064,3-6 6-3 7-6(6),,2,1,44824,Felix,Auger Aliassime,6064,Egor,Gerasimov
177674,287,1/02/2021,H,f,R16,3,44668,5888,7-6(4) 6-4,,2,0,44668,Corentin,Moutet,5888,James,Duckworth
177675,286,1/02/2021,H,f,R16,3,5763,45437,6-4 6-7(5) 6-3,,2,1,5763,Grigor,Dimitrov,45437,Alexei,Popyrin
177676,285,1/02/2021,H,f,R32,3,4526,5055,4-6 6-3 6-1,,2,1,4526,Stan,Wawrinka,5055,Mikhail,Kukushkin
177677,284,1/02/2021,H,f,R32,3,6095,11429,6-4 6-7(7) 7-5,,2,1,6095,Alex,Bolt,11429,Mackenzie,Mcdonald
177678,283,1/02/2021,H,f,R32,3,4868,4467,6-3 6-4,,2,0,4868,Jeremy,Chardy,4467,Gilles,Simon
177679,282,1/02/2021,H,f,R32,3,26006,5934,6-2 6-1,,2,0,26006,Taylor Harry,Fritz,5934,Federico,Coria
177680,281,1/02/2021,H,f,R32,3,6418,45148,7-5 6-4,,2,0,6418,Borna,Coric,45148,Emil,Ruusuvuori
177682,279,1/02/2021,H,f,R32,3,6204,5166,6-3 6-4,,2,0,6204,Marcos,Giron,5166,Adrian,Mannarino
177683,278,1/02/2021,H,f,R32,3,5543,5148,6-3 7-5,,2,0,5543,Daniel,Evans,5148,Pedro,Sousa
177704,252,1/02/2021,H,f,R64,3,6196,6379,6-4 6-4,,2,0,6196,Jiri,Vesely,6379,Frederico,Ferreira Silva
177705,251,1/02/2021,H,f,R64,3,5564,11548,6-2 6-2,,2,0,5564,Ricardas,Berankis,11548,Sumit,Nagal
177707,249,1/02/2021,H,f,R64,3,5902,6051,7-6(8) 6-3,,2,0,5902,Marton,Fucsovics,6051,Marco,Cecchinato
177708,248,1/02/2021,H,f,R64,3,6064,44524,6-3 7-5,,2,0,6064,Egor,Gerasimov,44524,Lloyd George Muirhead,Harris
177710,244,1/02/2021,H,f,R64,3,5888,52444,6-3 6-4,,2,0,5888,James,Duckworth,52444,Tomas,Machac
177711,243,1/02/2021,H,f,R64,3,44668,26010,3-6 6-4 6-4,,2,1,44668,Corentin,Moutet,26010,Frances,Tiafoe
177713,241,1/02/2021,H,f,R64,3,26008,11787,4-6 7-6(2) 6-3,,2,1,26008,Tommy,Paul,11787,Cameron,Norrie
177716,300,2/02/2021,H,f,F,3,6407,26413,6-4 6-2,,2,0,6407,Daniil,Medvedev,26413,Matteo,Berrettini
177717,299,2/02/2021,H,f,F,3,25897,4921,6-1 6-2,,2,0,25897,Andrey,Rublev,4921,Fabio,Fognini
177719,297,2/02/2021,H,f,SF,3,25897,5515,3-6 6-1 6-2,,2,1,25897,Andrey,Rublev,5515,Jan Lennard,Struff
177718,298,2/02/2021,H,f,SF,3,6407,644,3-6 6-3 7-5,,2,1,6407,Daniil,Medvedev,644,Alexander,Zverev
176912,294,7/09/2020,C,f,QF,3,11485,6029,7-6(2) 6-3,,2,0,11485,Laslo,Djere,6029,Diego Sebastian,Schwartzman
176914,292,7/09/2020,C,f,R16,3,3852,5539,7-5 6-7(4) 7-6(3),,2,1,3852,Feliciano,Lopez,5539,Guido,Pella
176915,291,7/09/2020,C,f,R16,3,5630,5918,7-5 6-3,,2,0,5630,Federico,Delbonis,5918,Nikoloz,Basilashvili
176916,290,7/09/2020,C,f,R16,3,44999,11415,6-2 6-2,,2,0,44999,Miomir,Kecmanovic,11415,Jordan,Thompson
176918,288,7/09/2020,C,f,R16,3,5856,5571,4-6 6-3 6-4,,2,1,5856,Yannick,Hanfmann,5571,Dusan,Lajovic
176919,287,7/09/2020,C,f,R16,3,11485,50810,6-4 6-4,,2,0,11485,Laslo,Djere,50810,Jannik,Sinner
176920,286,7/09/2020,C,f,R16,3,6029,23949,6-2 2-6 7-5,,2,1,6029,Diego Sebastian,Schwartzman,23949,Sebastian,Ofner
176922,283,7/09/2020,C,f,R32,3,3852,5718,6-4 6-3,,2,0,3852,Feliciano,Lopez,5718,Pierre Hugues,Herbert
176923,282,7/09/2020,C,f,R32,3,5539,6401,6-3 6-0,,2,0,5539,Guido,Pella,6401,Yoshihito,Nishioka
176924,280,7/09/2020,C,f,R32,3,5630,6214,6-4 6-0,,2,0,5630,Federico,Delbonis,6214,Juan Ignacio,Londero
176925,279,7/09/2020,C,f,R32,3,11415,5349,6-3 4-6 7-6(2),,2,1,11415,Jordan,Thompson,5349,John,Millman
176939,294,14/09/2020,C,f,QF,3,6029,4742,6-2 7-5,,2,0,6029,Diego Sebastian,Schwartzman,4742,Rafael,Nadal
176940,293,14/09/2020,C,f,R16,3,4920,5922,7-6(7) 6-3,,2,0,4920,Novak,Djokovic,5922,Filip,Krajinovic
176942,291,14/09/2020,C,f,R16,3,26413,5868,7-6(5) 7-6(1),,2,0,26413,Matteo,Berrettini,5868,Stefano,Travaglia
176943,290,14/09/2020,C,f,R16,3,34553,5220,6-2 7-6(6),,2,0,34553,Casper,Ruud,5220,Marin,Cilic
176944,289,14/09/2020,C,f,R16,3,33214,44829,6-7(5) 6-1 6-4,,2,1,33214,Denis,Shapovalov,44829,Ugo,Humbert
176945,288,14/09/2020,C,f,R16,3,5763,50810,4-6 6-4 6-4,,2,1,5763,Grigor,Dimitrov,50810,Jannik,Sinner
176946,287,14/09/2020,C,f,R16,3,6029,27834,3-6 6-2 6-4,,2,1,6029,Diego Sebastian,Schwartzman,27834,Hubert,Hurkacz
176947,286,14/09/2020,C,f,R16,3,4742,5571,6-1 6-3,,2,0,4742,Rafael,Nadal,5571,Dusan,Lajovic
176948,285,14/09/2020,C,f,R32,3,4920,6085,6-3 6-2,,2,0,4920,Novak,Djokovic,6085,Salvatore,Caruso
176949,284,14/09/2020,C,f,R32,3,5922,6051,6-4 6-1,,2,0,5922,Filip,Krajinovic,6051,Marco,Cecchinato
176951,282,14/09/2020,C,f,R32,3,36221,4789,6-2 6-4,,2,0,36221,Dominik,Koepfer,4789,Gael,Monfils
176952,281,14/09/2020,C,f,R32,3,26413,5934,7-5 6-1,,2,0,26413,Matteo,Berrettini,5934,Federico,Coria
176953,280,14/09/2020,C,f,R32,3,5868,6418,7-6(2) 7-5,,2,0,5868,Stefano,Travaglia,6418,Borna,Coric
178949,286,21/06/2021,G,f,R16,3,45105,6267,6-3 6-4,,2,0,45105,Alex,De Minaur,6267,Liam,Broady
176954,279,14/09/2020,C,f,R32,3,34553,32067,6-3 6-4,,2,0,34553,Casper,Ruud,32067,Lorenzo,Sonego
176955,278,14/09/2020,C,f,R32,3,5220,5663,6-2 6-2,,2,0,5220,Marin,Cilic,5663,David,Goffin
176956,277,14/09/2020,C,f,R32,3,44829,4921,7-5 7-6(4),,2,0,44829,Ugo,Humbert,4921,Fabio,Fognini
176957,276,14/09/2020,C,f,R32,3,33214,23912,6-4 6-4,,2,0,33214,Denis,Shapovalov,23912,Pedro,Martinez Portero
176958,275,14/09/2020,C,f,R32,3,5763,6401,6-1 6-0,,2,0,5763,Grigor,Dimitrov,6401,Yoshihito,Nishioka
176968,264,14/09/2020,C,f,R64,3,5442,5070,6-4 7-6(3),,2,0,5442,Kei,Nishikori,5070,Albert,Ramos
176969,263,14/09/2020,C,f,R64,3,36221,45105,3-6 6-3 7-6(5),,2,1,36221,Dominik,Koepfer,45105,Alex,De Minaur
176970,260,14/09/2020,C,f,R64,3,5934,5515,6-1 7-6(5),,2,0,5934,Federico,Coria,5515,Jan Lennard,Struff
176971,259,14/09/2020,C,f,R64,3,5868,26006,6-4 7-6(4),,2,0,5868,Stefano,Travaglia,26006,Taylor Harry,Fritz
176972,258,14/09/2020,C,f,R64,3,6418,6412,6-4 6-4,,2,0,6418,Borna,Coric,6412,Christian,Garin
176973,257,14/09/2020,C,f,R64,3,34553,11547,6-3 3-6 6-1,,2,1,34553,Casper,Ruud,11547,Karen,Khachanov
176974,256,14/09/2020,C,f,R64,3,32067,5918,6-3 6-1,,2,0,32067,Lorenzo,Sonego,5918,Nikoloz,Basilashvili
176984,242,14/09/2020,C,f,R64,3,25897,5476,6-4 6-4,,2,0,25897,Andrey,Rublev,5476,Facundo,Bagnis
176985,241,14/09/2020,C,f,R64,3,5670,5166,7-6(3) 6-2,,2,0,5670,Milos,Raonic,5166,Adrian,Mannarino
177648,255,1/02/2021,H,f,R64,3,6317,36221,5-7 6-4 6-1,,2,1,6317,Christopher,Oconnell,36221,Dominik,Koepfer
177649,252,1/02/2021,H,f,R64,3,26754,5403,6-3 6-7(5) 7-6(4),,2,1,26754,Soon Woo,Kwon,5403,Andrej,Martin
177650,251,1/02/2021,H,f,R64,3,6085,4311,7-5 7-6(5),,2,0,6085,Salvatore,Caruso,4311,Andreas,Seppi
176988,299,21/09/2020,C,f,SF,3,25897,34553,6-4 6-2,,2,0,25897,Andrey,Rublev,34553,Casper,Ruud
176989,298,21/09/2020,C,f,SF,3,26577,6412,7-5 3-6 6-4,,2,1,26577,Stefanos,Tsitsipas,6412,Christian,Garin
176990,297,21/09/2020,C,f,QF,3,34553,44829,7-5 3-6 6-1,,2,1,34553,Casper,Ruud,44829,Ugo,Humbert
176991,296,21/09/2020,C,f,QF,3,25897,5131,6-2 7-5,,2,0,25897,Andrey,Rublev,5131,Roberto,Bautista Agut
176992,295,21/09/2020,C,f,QF,3,6412,22171,3-6 6-4 6-4,,2,1,6412,Christian,Garin,22171,Alexander,Bublik
176993,294,21/09/2020,C,f,QF,3,26577,5571,7-6(5) 6-2,,2,0,26577,Stefanos,Tsitsipas,5571,Dusan,Lajovic
176994,293,21/09/2020,C,f,R16,3,44829,6196,6-4 6-3,,2,0,44829,Ugo,Humbert,6196,Jiri,Vesely
